Time,01_A1:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Load [W],01_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A1:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_A2::Des Heat Load [W],01_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A2::Des Heat Mass Flow [kg/s],01_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_B2:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Load [W],01_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_B2:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_C1:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Load [W],01_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_C1:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A1::Des Heat Load [W],02_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A1::Des Heat Mass Flow [kg/s],02_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A2::Des Heat Load [W],02_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A2::Des Heat Mass Flow [kg/s],02_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_B2::Des Heat Load [W],02_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_B2::Des Heat Mass Flow [kg/s],02_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_C1::Des Heat Load [W],02_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_C1::Des Heat Mass Flow [kg/s],02_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A1::Des Heat Load [W],03_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A1::Des Heat Mass Flow [kg/s],03_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A2::Des Heat Load [W],03_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A2::Des Heat Mass Flow [kg/s],03_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_B2::Des Heat Load [W],03_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_B2::Des Heat Mass Flow [kg/s],03_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_C1::Des Heat Load [W],03_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_C1::Des Heat Mass Flow [kg/s],03_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s]
00:10:00,0.000000E+00,1.200533E+03,0.000000E+00,8.462700E-02,0.000000E+00,1.338171E+03,0.000000E+00,9.434462E-02,0.000000E+00,9.180467E+02,0.000000E+00,6.471878E-02,0.000000E+00,7.616991E+02,0.000000E+00,5.369626E-02,0.000000E+00,2.811715E+03,0.000000E+00,1.982320E-01,0.000000E+00,2.846495E+03,0.000000E+00,2.006826E-01,0.000000E+00,3.539439E+03,0.000000E+00,2.495281E-01,0.000000E+00,3.421037E+03,0.000000E+00,2.411813E-01,0.000000E+00,2.845408E+03,0.000000E+00,2.006073E-01,0.000000E+00,2.994562E+03,0.000000E+00,2.111196E-01,0.000000E+00,3.509290E+03,0.000000E+00,2.474025E-01,0.000000E+00,3.448225E+03,0.000000E+00,2.430978E-01
00:20:00,0.000000E+00,1.123413E+03,0.000000E+00,7.919069E-02,0.000000E+00,1.264651E+03,0.000000E+00,8.916077E-02,0.000000E+00,8.270613E+02,0.000000E+00,5.830439E-02,0.000000E+00,6.704391E+02,0.000000E+00,4.726264E-02,0.000000E+00,2.732616E+03,0.000000E+00,1.926543E-01,0.000000E+00,2.757624E+03,0.000000E+00,1.944161E-01,0.000000E+00,3.433128E+03,0.000000E+00,2.420322E-01,0.000000E+00,3.321957E+03,0.000000E+00,2.341953E-01,0.000000E+00,2.761078E+03,0.000000E+00,1.946608E-01,0.000000E+00,2.903583E+03,0.000000E+00,2.047044E-01,0.000000E+00,3.399008E+03,0.000000E+00,2.396267E-01,0.000000E+00,3.343228E+03,0.000000E+00,2.356947E-01
00:30:00,0.000000E+00,1.046119E+03,0.000000E+00,7.374211E-02,0.000000E+00,1.191140E+03,0.000000E+00,8.397755E-02,0.000000E+00,7.364273E+02,0.000000E+00,5.191479E-02,0.000000E+00,5.792755E+02,0.000000E+00,4.083584E-02,0.000000E+00,2.652983E+03,0.000000E+00,1.870390E-01,0.000000E+00,2.668460E+03,0.000000E+00,1.881290E-01,0.000000E+00,3.326955E+03,0.000000E+00,2.345462E-01,0.000000E+00,3.222597E+03,0.000000E+00,2.271896E-01,0.000000E+00,2.676311E+03,0.000000E+00,1.886835E-01,0.000000E+00,2.812339E+03,0.000000E+00,1.982707E-01,0.000000E+00,3.289000E+03,0.000000E+00,2.318702E-01,0.000000E+00,3.238125E+03,0.000000E+00,2.282841E-01
00:40:00,0.000000E+00,9.686617E+02,0.000000E+00,6.828200E-02,0.000000E+00,1.117670E+03,0.000000E+00,7.879727E-02,0.000000E+00,6.461286E+02,0.000000E+00,4.554882E-02,0.000000E+00,4.882197E+02,0.000000E+00,3.441663E-02,0.000000E+00,2.572833E+03,0.000000E+00,1.813873E-01,0.000000E+00,2.579019E+03,0.000000E+00,1.818224E-01,0.000000E+00,3.220892E+03,0.000000E+00,2.270679E-01,0.000000E+00,3.122945E+03,0.000000E+00,2.201633E-01,0.000000E+00,2.591122E+03,0.000000E+00,1.826765E-01,0.000000E+00,2.720838E+03,0.000000E+00,1.918188E-01,0.000000E+00,3.179220E+03,0.000000E+00,2.241299E-01,0.000000E+00,3.132892E+03,0.000000E+00,2.208644E-01
00:50:00,0.000000E+00,8.910502E+02,0.000000E+00,6.281103E-02,0.000000E+00,1.044233E+03,0.000000E+00,7.361928E-02,0.000000E+00,5.561274E+02,0.000000E+00,3.920381E-02,0.000000E+00,3.972513E+02,0.000000E+00,2.800359E-02,0.000000E+00,2.492184E+03,0.000000E+00,1.757004E-01,0.000000E+00,2.489308E+03,0.000000E+00,1.754967E-01,0.000000E+00,3.114919E+03,0.000000E+00,2.195959E-01,0.000000E+00,3.022997E+03,0.000000E+00,2.131161E-01,0.000000E+00,2.505525E+03,0.000000E+00,1.766408E-01,0.000000E+00,2.629089E+03,0.000000E+00,1.853494E-01,0.000000E+00,3.069637E+03,0.000000E+00,2.164035E-01,0.000000E+00,3.027511E+03,0.000000E+00,2.134342E-01
01:00:00,0.000000E+00,8.132945E+02,0.000000E+00,5.732990E-02,0.000000E+00,9.708303E+02,0.000000E+00,6.844369E-02,0.000000E+00,4.663927E+02,0.000000E+00,3.287758E-02,0.000000E+00,3.063580E+02,0.000000E+00,2.159582E-02,0.000000E+00,2.411052E+03,0.000000E+00,1.699795E-01,0.000000E+00,2.399336E+03,0.000000E+00,1.691527E-01,0.000000E+00,3.009020E+03,0.000000E+00,2.121292E-01,0.000000E+00,2.922749E+03,0.000000E+00,2.060479E-01,0.000000E+00,2.419536E+03,0.000000E+00,1.705774E-01,0.000000E+00,2.537100E+03,0.000000E+00,1.788633E-01,0.000000E+00,2.960222E+03,0.000000E+00,2.086889E-01,0.000000E+00,2.921969E+03,0.000000E+00,2.059927E-01
01:10:00,1.796599E+00,7.774287E+02,1.587178E-04,5.480165E-02,0.000000E+00,9.376332E+02,0.000000E+00,6.610277E-02,0.000000E+00,4.241872E+02,0.000000E+00,2.990206E-02,0.000000E+00,2.638633E+02,0.000000E+00,1.860004E-02,0.000000E+00,2.368902E+03,0.000000E+00,1.670069E-01,0.000000E+00,2.350267E+03,0.000000E+00,1.656924E-01,0.000000E+00,2.947147E+03,0.000000E+00,2.077663E-01,0.000000E+00,2.867282E+03,0.000000E+00,2.021366E-01,0.000000E+00,2.375682E+03,0.000000E+00,1.674847E-01,0.000000E+00,2.489748E+03,0.000000E+00,1.755240E-01,0.000000E+00,2.898781E+03,0.000000E+00,2.043565E-01,0.000000E+00,2.865079E+03,0.000000E+00,2.019811E-01
01:20:00,6.443743E+00,7.440630E+02,5.692631E-04,5.244963E-02,0.000000E+00,9.082331E+02,0.000000E+00,6.402999E-02,0.000000E+00,3.849629E+02,0.000000E+00,2.713695E-02,0.000000E+00,2.241851E+02,0.000000E+00,1.580302E-02,0.000000E+00,2.328898E+03,0.000000E+00,1.641860E-01,0.000000E+00,2.305615E+03,0.000000E+00,1.625440E-01,0.000000E+00,2.888233E+03,0.000000E+00,2.036125E-01,0.000000E+00,2.814445E+03,0.000000E+00,1.984113E-01,0.000000E+00,2.333582E+03,0.000000E+00,1.645161E-01,0.000000E+00,2.444271E+03,0.000000E+00,1.723173E-01,0.000000E+00,2.839787E+03,0.000000E+00,2.001970E-01,0.000000E+00,2.810386E+03,0.000000E+00,1.981250E-01
01:30:00,1.329219E+01,7.120808E+02,1.174280E-03,5.019514E-02,0.000000E+00,8.801536E+02,0.000000E+00,6.205034E-02,0.000000E+00,3.474821E+02,0.000000E+00,2.449477E-02,0.000000E+00,1.862468E+02,0.000000E+00,1.312867E-02,0.000000E+00,2.290134E+03,0.000000E+00,1.614527E-01,0.000000E+00,2.262384E+03,0.000000E+00,1.594958E-01,0.000000E+00,2.831130E+03,0.000000E+00,1.995864E-01,0.000000E+00,2.763181E+03,0.000000E+00,1.947969E-01,0.000000E+00,2.292679E+03,0.000000E+00,1.616320E-01,0.000000E+00,2.400022E+03,0.000000E+00,1.691975E-01,0.000000E+00,2.782463E+03,0.000000E+00,1.961554E-01,0.000000E+00,2.757210E+03,0.000000E+00,1.943758E-01
01:40:00,2.202692E+01,6.810613E+02,1.945939E-03,4.800851E-02,0.000000E+00,8.529603E+02,0.000000E+00,6.013318E-02,0.000000E+00,3.111316E+02,0.000000E+00,2.193227E-02,0.000000E+00,1.494532E+02,0.000000E+00,1.053502E-02,0.000000E+00,2.252214E+03,0.000000E+00,1.587790E-01,0.000000E+00,2.220187E+03,0.000000E+00,1.565207E-01,0.000000E+00,2.775337E+03,0.000000E+00,1.956528E-01,0.000000E+00,2.713023E+03,0.000000E+00,1.912605E-01,0.000000E+00,2.252714E+03,0.000000E+00,1.588142E-01,0.000000E+00,2.356719E+03,0.000000E+00,1.661443E-01,0.000000E+00,2.726475E+03,0.000000E+00,1.922081E-01,0.000000E+00,2.705245E+03,0.000000E+00,1.907121E-01
