Time,01_A1:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Load [W],01_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A1:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_A2::Des Heat Load [W],01_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A2::Des Heat Mass Flow [kg/s],01_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_B2:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Load [W],01_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_B2:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_C1:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Load [W],01_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_C1:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A1::Des Heat Load [W],02_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A1::Des Heat Mass Flow [kg/s],02_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A2::Des Heat Load [W],02_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A2::Des Heat Mass Flow [kg/s],02_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_B2::Des Heat Load [W],02_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_B2::Des Heat Mass Flow [kg/s],02_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_C1::Des Heat Load [W],02_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_C1::Des Heat Mass Flow [kg/s],02_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A1::Des Heat Load [W],03_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A1::Des Heat Mass Flow [kg/s],03_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A2::Des Heat Load [W],03_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A2::Des Heat Mass Flow [kg/s],03_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_B2::Des Heat Load [W],03_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_B2::Des Heat Mass Flow [kg/s],03_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_C1::Des Heat Load [W],03_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_C1::Des Heat Mass Flow [kg/s],03_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s]
01:50:00,3.260715E+01,6.954747E+02,2.880637E-03,4.902449E-02,0.000000E+00,8.108761E+02,0.000000E+00,5.716623E-02,0.000000E+00,1.943274E+02,0.000000E+00,1.369833E-02,0.000000E+00,1.644029E+02,0.000000E+00,1.158885E-02,0.000000E+00,2.401674E+03,0.000000E+00,1.693153E-01,0.000000E+00,2.083494E+03,0.000000E+00,1.468840E-01,0.000000E+00,2.391874E+03,0.000000E+00,1.686196E-01,0.000000E+00,2.899715E+03,0.000000E+00,2.044214E-01,0.000000E+00,2.376821E+03,0.000000E+00,1.675632E-01,0.000000E+00,2.217011E+03,0.000000E+00,1.562948E-01,0.000000E+00,2.382383E+03,0.000000E+00,1.679504E-01,0.000000E+00,2.871958E+03,0.000000E+00,2.024645E-01
02:00:00,3.260715E+01,6.642258E+02,2.880637E-03,4.682169E-02,0.000000E+00,7.855083E+02,0.000000E+00,5.537775E-02,0.000000E+00,1.627869E+02,0.000000E+00,1.147494E-02,0.000000E+00,1.278955E+02,0.000000E+00,9.015349E-03,0.000000E+00,2.359185E+03,0.000000E+00,1.663195E-01,0.000000E+00,2.045874E+03,0.000000E+00,1.442315E-01,0.000000E+00,2.348212E+03,0.000000E+00,1.655413E-01,0.000000E+00,2.844094E+03,0.000000E+00,2.005000E-01,0.000000E+00,2.333301E+03,0.000000E+00,1.644947E-01,0.000000E+00,2.178258E+03,0.000000E+00,1.535626E-01,0.000000E+00,2.337440E+03,0.000000E+00,1.647818E-01,0.000000E+00,2.815427E+03,0.000000E+00,1.984789E-01
02:10:00,3.077617E+01,6.421218E+02,2.718881E-03,4.526354E-02,0.000000E+00,7.685963E+02,0.000000E+00,5.418542E-02,0.000000E+00,1.411536E+02,0.000000E+00,9.949940E-03,0.000000E+00,1.016437E+02,0.000000E+00,7.164814E-03,0.000000E+00,2.325289E+03,0.000000E+00,1.639296E-01,0.000000E+00,2.016968E+03,0.000000E+00,1.421935E-01,0.000000E+00,2.313765E+03,0.000000E+00,1.631126E-01,0.000000E+00,2.798170E+03,0.000000E+00,1.972621E-01,0.000000E+00,2.299171E+03,0.000000E+00,1.620883E-01,0.000000E+00,2.149206E+03,0.000000E+00,1.515142E-01,0.000000E+00,2.302679E+03,0.000000E+00,1.623310E-01,0.000000E+00,2.769544E+03,0.000000E+00,1.952440E-01
02:20:00,2.609377E+01,6.211480E+02,2.305221E-03,4.378505E-02,0.000000E+00,7.529580E+02,0.000000E+00,5.308294E-02,0.000000E+00,1.205571E+02,0.000000E+00,8.498067E-03,0.000000E+00,7.665554E+01,0.000000E+00,5.403403E-03,0.000000E+00,2.292556E+03,0.000000E+00,1.616218E-01,0.000000E+00,1.989494E+03,0.000000E+00,1.402564E-01,0.000000E+00,2.280444E+03,0.000000E+00,1.607634E-01,0.000000E+00,2.753722E+03,0.000000E+00,1.941285E-01,0.000000E+00,2.266195E+03,0.000000E+00,1.597633E-01,0.000000E+00,2.121077E+03,0.000000E+00,1.495310E-01,0.000000E+00,2.269003E+03,0.000000E+00,1.599568E-01,0.000000E+00,2.725117E+03,0.000000E+00,1.921118E-01
02:30:00,1.921086E+01,6.009670E+02,1.697160E-03,4.236246E-02,0.000000E+00,7.379382E+02,0.000000E+00,5.202409E-02,0.000000E+00,1.006534E+02,0.000000E+00,7.095039E-03,0.000000E+00,5.443172E+01,0.000000E+00,3.836854E-03,0.000000E+00,2.260707E+03,0.000000E+00,1.593762E-01,0.000000E+00,1.962717E+03,0.000000E+00,1.383686E-01,0.000000E+00,2.247928E+03,0.000000E+00,1.584710E-01,0.000000E+00,2.710428E+03,0.000000E+00,1.910762E-01,0.000000E+00,2.234137E+03,0.000000E+00,1.575031E-01,0.000000E+00,2.093617E+03,0.000000E+00,1.475949E-01,0.000000E+00,2.236136E+03,0.000000E+00,1.576397E-01,0.000000E+00,2.681860E+03,0.000000E+00,1.890622E-01
02:40:00,1.044155E+01,5.814482E+02,9.224459E-04,4.098654E-02,0.000000E+00,7.234252E+02,0.000000E+00,5.100095E-02,0.000000E+00,8.129328E+01,0.000000E+00,5.730331E-03,0.000000E+00,3.495636E+01,0.000000E+00,2.464046E-03,0.000000E+00,2.229619E+03,0.000000E+00,1.571844E-01,0.000000E+00,1.936526E+03,0.000000E+00,1.365221E-01,0.000000E+00,2.216090E+03,0.000000E+00,1.562264E-01,0.000000E+00,2.668152E+03,0.000000E+00,1.880957E-01,0.000000E+00,2.202912E+03,0.000000E+00,1.553016E-01,0.000000E+00,2.066764E+03,0.000000E+00,1.457018E-01,0.000000E+00,2.204001E+03,0.000000E+00,1.553741E-01,0.000000E+00,2.639686E+03,0.000000E+00,1.860890E-01
02:50:00,0.000000E+00,5.625020E+02,0.000000E+00,3.965099E-02,0.000000E+00,7.093733E+02,0.000000E+00,5.001033E-02,0.000000E+00,6.240040E+01,0.000000E+00,4.398563E-03,0.000000E+00,1.799742E+01,0.000000E+00,1.268622E-03,0.000000E+00,2.199214E+03,0.000000E+00,1.550408E-01,0.000000E+00,1.910845E+03,0.000000E+00,1.347115E-01,0.000000E+00,2.184859E+03,0.000000E+00,1.540246E-01,0.000000E+00,2.626810E+03,0.000000E+00,1.851811E-01,0.000000E+00,2.172443E+03,0.000000E+00,1.531535E-01,0.000000E+00,2.040457E+03,0.000000E+00,1.438470E-01,0.000000E+00,2.172531E+03,0.000000E+00,1.531555E-01,0.000000E+00,2.598516E+03,0.000000E+00,1.831864E-01
03:00:00,0.000000E+00,5.440609E+02,0.000000E+00,3.835105E-02,0.000000E+00,6.956942E+02,0.000000E+00,4.904600E-02,0.000000E+00,4.392081E+01,0.000000E+00,3.095929E-03,0.000000E+00,3.366505E+00,0.000000E+00,2.373011E-04,0.000000E+00,2.169437E+03,0.000000E+00,1.529414E-01,0.000000E+00,1.885622E+03,0.000000E+00,1.329332E-01,0.000000E+00,2.154186E+03,0.000000E+00,1.518621E-01,0.000000E+00,2.586341E+03,0.000000E+00,1.823280E-01,0.000000E+00,2.142667E+03,0.000000E+00,1.510542E-01,0.000000E+00,2.014646E+03,0.000000E+00,1.420273E-01,0.000000E+00,2.141674E+03,0.000000E+00,1.509801E-01,0.000000E+00,2.558279E+03,0.000000E+00,1.803497E-01
03:10:00,0.000000E+00,5.303109E+02,0.000000E+00,3.738178E-02,0.000000E+00,6.862604E+02,0.000000E+00,4.838094E-02,0.000000E+00,3.251296E+01,0.000000E+00,2.291791E-03,0.000000E+00,4.033232E-01,0.000000E+00,2.842938E-05,0.000000E+00,2.144199E+03,0.000000E+00,1.511621E-01,0.000000E+00,1.864890E+03,0.000000E+00,1.314716E-01,0.000000E+00,2.128346E+03,0.000000E+00,1.500404E-01,0.000000E+00,2.551067E+03,0.000000E+00,1.798412E-01,0.000000E+00,2.117820E+03,0.000000E+00,1.493024E-01,0.000000E+00,1.993837E+03,0.000000E+00,1.405602E-01,0.000000E+00,2.116110E+03,0.000000E+00,1.491778E-01,0.000000E+00,2.523688E+03,0.000000E+00,1.779111E-01
03:20:00,0.000000E+00,5.172346E+02,0.000000E+00,3.646001E-02,0.000000E+00,6.774386E+02,0.000000E+00,4.775907E-02,0.000000E+00,2.306483E+01,0.000000E+00,1.625804E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.119775E+03,0.000000E+00,1.494401E-01,0.000000E+00,1.845023E+03,0.000000E+00,1.300709E-01,0.000000E+00,2.103286E+03,0.000000E+00,1.482737E-01,0.000000E+00,2.516862E+03,0.000000E+00,1.774298E-01,0.000000E+00,2.093775E+03,0.000000E+00,1.476072E-01,0.000000E+00,1.973651E+03,0.000000E+00,1.391371E-01,0.000000E+00,2.091286E+03,0.000000E+00,1.474277E-01,0.000000E+00,2.490133E+03,0.000000E+00,1.755454E-01
03:30:00,0.000000E+00,5.046633E+02,0.000000E+00,3.557384E-02,0.000000E+00,6.689310E+02,0.000000E+00,4.715932E-02,0.000000E+00,1.526665E+01,0.000000E+00,1.076121E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.096027E+03,0.000000E+00,1.477659E-01,0.000000E+00,1.825664E+03,0.000000E+00,1.287061E-01,0.000000E+00,2.078851E+03,0.000000E+00,1.465510E-01,0.000000E+00,2.483563E+03,0.000000E+00,1.750822E-01,0.000000E+00,2.070423E+03,0.000000E+00,1.459608E-01,0.000000E+00,1.953976E+03,0.000000E+00,1.377500E-01,0.000000E+00,2.067081E+03,0.000000E+00,1.457213E-01,0.000000E+00,2.457484E+03,0.000000E+00,1.732437E-01
03:40:00,0.000000E+00,4.925126E+02,0.000000E+00,3.471731E-02,0.000000E+00,6.606456E+02,0.000000E+00,4.657522E-02,1.076826E+01,8.893572E+00,7.598938E-04,6.268924E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.072882E+03,0.000000E+00,1.461341E-01,0.000000E+00,1.806750E+03,0.000000E+00,1.273726E-01,0.000000E+00,2.054964E+03,0.000000E+00,1.448670E-01,0.000000E+00,2.451083E+03,0.000000E+00,1.727925E-01,0.000000E+00,2.047701E+03,0.000000E+00,1.443589E-01,0.000000E+00,1.934757E+03,0.000000E+00,1.363950E-01,0.000000E+00,2.043432E+03,0.000000E+00,1.440541E-01,0.000000E+00,2.425670E+03,0.000000E+00,1.710009E-01
03:50:00,0.000000E+00,4.807255E+02,0.000000E+00,3.388643E-02,0.000000E+00,6.525102E+02,0.000000E+00,4.600169E-02,1.961498E+01,3.834004E+00,1.384066E-03,2.702520E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.050291E+03,0.000000E+00,1.445414E-01,0.000000E+00,1.788233E+03,0.000000E+00,1.260672E-01,0.000000E+00,2.031580E+03,0.000000E+00,1.432185E-01,0.000000E+00,2.419365E+03,0.000000E+00,1.705564E-01,0.000000E+00,2.025559E+03,0.000000E+00,1.427978E-01,0.000000E+00,1.915955E+03,0.000000E+00,1.350695E-01,0.000000E+00,2.020299E+03,0.000000E+00,1.424232E-01,0.000000E+00,2.394636E+03,0.000000E+00,1.688130E-01
04:00:00,0.000000E+00,4.692585E+02,0.000000E+00,3.307810E-02,0.000000E+00,6.445278E+02,0.000000E+00,4.543892E-02,3.151813E+01,0.000000E+00,2.223879E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.028218E+03,0.000000E+00,1.429853E-01,0.000000E+00,1.770083E+03,0.000000E+00,1.247877E-01,0.000000E+00,2.008667E+03,0.000000E+00,1.416032E-01,0.000000E+00,2.388362E+03,0.000000E+00,1.683707E-01,0.000000E+00,2.003956E+03,0.000000E+00,1.412748E-01,0.000000E+00,1.897540E+03,0.000000E+00,1.337712E-01,0.000000E+00,1.997647E+03,0.000000E+00,1.408263E-01,0.000000E+00,2.364336E+03,0.000000E+00,1.666770E-01
04:10:00,0.000000E+00,4.671041E+02,0.000000E+00,3.292622E-02,0.000000E+00,6.449754E+02,0.000000E+00,4.547046E-02,3.879031E+01,0.000000E+00,2.736963E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.015384E+03,0.000000E+00,1.420804E-01,0.000000E+00,1.761001E+03,0.000000E+00,1.241474E-01,0.000000E+00,1.996878E+03,0.000000E+00,1.407720E-01,0.000000E+00,2.369487E+03,0.000000E+00,1.670401E-01,0.000000E+00,1.991961E+03,0.000000E+00,1.404291E-01,0.000000E+00,1.888755E+03,0.000000E+00,1.331518E-01,0.000000E+00,1.986574E+03,0.000000E+00,1.400457E-01,0.000000E+00,2.346622E+03,0.000000E+00,1.654282E-01
