Time,01_A1:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Load [W],01_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A1:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_A2::Des Heat Load [W],01_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A2::Des Heat Mass Flow [kg/s],01_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_B2:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Load [W],01_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_B2:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_C1:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Load [W],01_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_C1:ANCHORAGEMERRILLFIELDANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A1::Des Heat Load [W],02_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A1::Des Heat Mass Flow [kg/s],02_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A2::Des Heat Load [W],02_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A2::Des Heat Mass Flow [kg/s],02_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_B2::Des Heat Load [W],02_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_B2::Des Heat Mass Flow [kg/s],02_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_C1::Des Heat Load [W],02_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_C1::Des Heat Mass Flow [kg/s],02_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A1::Des Heat Load [W],03_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A1::Des Heat Mass Flow [kg/s],03_A1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A2::Des Heat Load [W],03_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A2::Des Heat Mass Flow [kg/s],03_A2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_B2::Des Heat Load [W],03_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_B2::Des Heat Mass Flow [kg/s],03_B2:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_C1::Des Heat Load [W],03_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_C1::Des Heat Mass Flow [kg/s],03_C1:ANCHORAGEMERRILLFIELDANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s]
00:10:00,0.000000E+00,1.229958E+03,0.000000E+00,8.670121E-02,0.000000E+00,1.333465E+03,0.000000E+00,9.401278E-02,0.000000E+00,7.911505E+02,0.000000E+00,5.577286E-02,0.000000E+00,7.556181E+02,0.000000E+00,5.326769E-02,0.000000E+00,2.928061E+03,0.000000E+00,2.064346E-01,0.000000E+00,2.783669E+03,0.000000E+00,1.962534E-01,0.000000E+00,3.072722E+03,0.000000E+00,2.166249E-01,0.000000E+00,3.460076E+03,0.000000E+00,2.439336E-01,0.000000E+00,2.947456E+03,0.000000E+00,2.078019E-01,0.000000E+00,2.934211E+03,0.000000E+00,2.068648E-01,0.000000E+00,3.092389E+03,0.000000E+00,2.180112E-01,0.000000E+00,3.487133E+03,0.000000E+00,2.458409E-01
00:20:00,0.000000E+00,1.151590E+03,0.000000E+00,8.117694E-02,0.000000E+00,1.259603E+03,0.000000E+00,8.880477E-02,0.000000E+00,7.058982E+02,0.000000E+00,4.976269E-02,0.000000E+00,6.657129E+02,0.000000E+00,4.692956E-02,0.000000E+00,2.845273E+03,0.000000E+00,2.005968E-01,0.000000E+00,2.696761E+03,0.000000E+00,1.901253E-01,0.000000E+00,2.980878E+03,0.000000E+00,2.101491E-01,0.000000E+00,3.360070E+03,0.000000E+00,2.368823E-01,0.000000E+00,2.859813E+03,0.000000E+00,2.016218E-01,0.000000E+00,2.844789E+03,0.000000E+00,2.005594E-01,0.000000E+00,2.995258E+03,0.000000E+00,2.111627E-01,0.000000E+00,3.381468E+03,0.000000E+00,2.383906E-01
00:30:00,0.000000E+00,1.073131E+03,0.000000E+00,7.564623E-02,0.000000E+00,1.185827E+03,0.000000E+00,8.360294E-02,0.000000E+00,6.206062E+02,0.000000E+00,4.374975E-02,0.000000E+00,5.757218E+02,0.000000E+00,4.058539E-02,0.000000E+00,2.762081E+03,0.000000E+00,1.947305E-01,0.000000E+00,2.609549E+03,0.000000E+00,1.839758E-01,0.000000E+00,2.888664E+03,0.000000E+00,2.036472E-01,0.000000E+00,3.259726E+03,0.000000E+00,2.298071E-01,0.000000E+00,2.771865E+03,0.000000E+00,1.954202E-01,0.000000E+00,2.755131E+03,0.000000E+00,1.942375E-01,0.000000E+00,2.897892E+03,0.000000E+00,2.042976E-01,0.000000E+00,3.275591E+03,0.000000E+00,2.309254E-01
00:40:00,0.000000E+00,9.945827E+02,0.000000E+00,7.010920E-02,0.000000E+00,1.112167E+03,0.000000E+00,7.840925E-02,0.000000E+00,5.352969E+02,0.000000E+00,3.773558E-02,0.000000E+00,4.856770E+02,0.000000E+00,3.423744E-02,0.000000E+00,2.678497E+03,0.000000E+00,1.888366E-01,0.000000E+00,2.522038E+03,0.000000E+00,1.778053E-01,0.000000E+00,2.796081E+03,0.000000E+00,1.971193E-01,0.000000E+00,3.159051E+03,0.000000E+00,2.227088E-01,0.000000E+00,2.683618E+03,0.000000E+00,1.891976E-01,0.000000E+00,2.665227E+03,0.000000E+00,1.878982E-01,0.000000E+00,2.800283E+03,0.000000E+00,1.974154E-01,0.000000E+00,3.169506E+03,0.000000E+00,2.234456E-01
00:50:00,0.000000E+00,9.159302E+02,0.000000E+00,6.456485E-02,0.000000E+00,1.038583E+03,0.000000E+00,7.322094E-02,0.000000E+00,4.499466E+02,0.000000E+00,3.171850E-02,0.000000E+00,3.955592E+02,0.000000E+00,2.788434E-02,0.000000E+00,2.594519E+03,0.000000E+00,1.829150E-01,0.000000E+00,2.434209E+03,0.000000E+00,1.716123E-01,0.000000E+00,2.703118E+03,0.000000E+00,1.905647E-01,0.000000E+00,3.058043E+03,0.000000E+00,2.155869E-01,0.000000E+00,2.595053E+03,0.000000E+00,1.829525E-01,0.000000E+00,2.575030E+03,0.000000E+00,1.815383E-01,0.000000E+00,2.702395E+03,0.000000E+00,1.905136E-01,0.000000E+00,3.063184E+03,0.000000E+00,2.159491E-01
01:00:00,0.000000E+00,8.372052E+02,0.000000E+00,5.901539E-02,0.000000E+00,9.650969E+02,0.000000E+00,6.803946E-02,0.000000E+00,3.645891E+02,0.000000E+00,2.570090E-02,0.000000E+00,3.054089E+02,0.000000E+00,2.152894E-02,0.000000E+00,2.510178E+03,0.000000E+00,1.769678E-01,0.000000E+00,2.346089E+03,0.000000E+00,1.653989E-01,0.000000E+00,2.609810E+03,0.000000E+00,1.839858E-01,0.000000E+00,2.956737E+03,0.000000E+00,2.084439E-01,0.000000E+00,2.506224E+03,0.000000E+00,1.766889E-01,0.000000E+00,2.484616E+03,0.000000E+00,1.751631E-01,0.000000E+00,2.604290E+03,0.000000E+00,1.835964E-01,0.000000E+00,2.956692E+03,0.000000E+00,2.084406E-01
01:10:00,1.629544E+00,8.004257E+02,1.439596E-04,5.642273E-02,0.000000E+00,9.318509E+02,0.000000E+00,6.569510E-02,0.000000E+00,3.264977E+02,0.000000E+00,2.301546E-02,0.000000E+00,2.635501E+02,0.000000E+00,1.857797E-02,0.000000E+00,2.464923E+03,0.000000E+00,1.737763E-01,0.000000E+00,2.298774E+03,0.000000E+00,1.620623E-01,0.000000E+00,2.560124E+03,0.000000E+00,1.804822E-01,0.000000E+00,2.900210E+03,0.000000E+00,2.044580E-01,0.000000E+00,2.459630E+03,0.000000E+00,1.734030E-01,0.000000E+00,2.438822E+03,0.000000E+00,1.719337E-01,0.000000E+00,2.553778E+03,0.000000E+00,1.800346E-01,0.000000E+00,2.898829E+03,0.000000E+00,2.043605E-01
01:20:00,6.110152E+00,7.661957E+02,5.397926E-04,5.400979E-02,0.000000E+00,9.024257E+02,0.000000E+00,6.362055E-02,0.000000E+00,2.911300E+02,0.000000E+00,2.052226E-02,0.000000E+00,2.244088E+02,0.000000E+00,1.581880E-02,0.000000E+00,2.421919E+03,0.000000E+00,1.707439E-01,0.000000E+00,2.255810E+03,0.000000E+00,1.590329E-01,0.000000E+00,2.512998E+03,0.000000E+00,1.771594E-01,0.000000E+00,2.846322E+03,0.000000E+00,2.006585E-01,0.000000E+00,2.414891E+03,0.000000E+00,1.702483E-01,0.000000E+00,2.394876E+03,0.000000E+00,1.688351E-01,0.000000E+00,2.505331E+03,0.000000E+00,1.766188E-01,0.000000E+00,2.843153E+03,0.000000E+00,2.004349E-01
01:30:00,1.279196E+01,7.333949E+02,1.130088E-03,5.169759E-02,0.000000E+00,8.743596E+02,0.000000E+00,6.164185E-02,0.000000E+00,2.572908E+02,0.000000E+00,1.813682E-02,0.000000E+00,1.869272E+02,0.000000E+00,1.317664E-02,0.000000E+00,2.380251E+03,0.000000E+00,1.678059E-01,0.000000E+00,2.214218E+03,0.000000E+00,1.561003E-01,0.000000E+00,2.467303E+03,0.000000E+00,1.739377E-01,0.000000E+00,2.794018E+03,0.000000E+00,1.969708E-01,0.000000E+00,2.371443E+03,0.000000E+00,1.671848E-01,0.000000E+00,2.352129E+03,0.000000E+00,1.658211E-01,0.000000E+00,2.458196E+03,0.000000E+00,1.732956E-01,0.000000E+00,2.788988E+03,0.000000E+00,1.966161E-01
01:40:00,2.135999E+01,7.015980E+02,1.887020E-03,4.945616E-02,0.000000E+00,8.472074E+02,0.000000E+00,5.972759E-02,0.000000E+00,2.243784E+02,0.000000E+00,1.581672E-02,0.000000E+00,1.505178E+02,0.000000E+00,1.061008E-02,0.000000E+00,2.339523E+03,0.000000E+00,1.649341E-01,0.000000E+00,2.173611E+03,0.000000E+00,1.532373E-01,0.000000E+00,2.422557E+03,0.000000E+00,1.707829E-01,0.000000E+00,2.742837E+03,0.000000E+00,1.933624E-01,0.000000E+00,2.329022E+03,0.000000E+00,1.641937E-01,0.000000E+00,2.310294E+03,0.000000E+00,1.628714E-01,0.000000E+00,2.412058E+03,0.000000E+00,1.700427E-01,0.000000E+00,2.736039E+03,0.000000E+00,1.928830E-01
